CustomerID,Road250_Flag,Total_Spend,Total_Qty,Online_Shopper,gender,HomeOwnerFlag,MaritalStatus,NumberCarsOwned,TotalChildren,Tenure,Age,age_band,Spend_Percentile,Qty_Percentile
26191,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
19426,0,1938.47,3,1,1,0,M,1,0,10,42,41-50,7,6
26160,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20854,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20171,0,1938.47,3,1,0,1,S,1,2,10,66,61-70,7,6
20841,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26744,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26438,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26154,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26653,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20720,0,1938.47,3,1,0,1,M,1,1,12,53,81+,7,6
21006,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26750,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20836,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26571,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26133,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26754,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
19386,0,1938.47,3,1,1,1,M,2,1,10,49,41-50,7,6
26152,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26027,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20808,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20870,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26652,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25961,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26439,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20876,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26662,0,1938.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
19517,0,1938.47,3,1,0,1,M,1,1,10,52,81+,7,6
26437,0,1953.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
19381,0,1953.47,3,1,0,0,S,1,1,10,55,81+,7,6
20945,0,1953.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
19335,0,1957.47,3,1,1,0,M,2,4,10,68,61-70,7,6
26796,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
21035,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26797,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26568,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
19458,0,1957.47,3,1,1,1,M,4,2,11,56,81+,7,6
26563,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26753,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26567,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26660,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26019,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
21015,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25960,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
21008,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26138,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26651,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26763,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26591,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26153,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20896,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
19336,0,1957.47,3,1,1,1,M,0,1,11,51,81+,7,6
26435,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26436,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
20845,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26440,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26165,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26570,0,1957.47,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
13154,0,2309.97,3,1,1,0,S,1,2,13,71,71-80,7,6
18357,0,2309.97,3,1,1,1,M,2,4,11,70,61-70,7,6
25777,0,2309.97,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
23621,0,2309.97,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
22797,0,2309.97,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
17139,0,2309.97,3,1,1,1,M,1,2,10,67,61-70,7,6
18386,0,2309.97,3,1,1,0,S,1,0,11,37,31-40,7,6
17362,0,2309.97,3,1,0,1,S,0,1,10,53,81+,7,6
11145,0,2309.97,3,1,0,0,S,0,1,11,45,41-50,7,6
17508,0,2324.92,3,1,1,1,S,2,3,10,82,81+,7,6
16079,0,2324.92,3,1,1,1,M,0,0,11,48,41-50,7,6
13241,0,2325.96,3,1,1,0,S,1,0,11,40,31-40,7,6
16893,0,2325.96,3,1,1,0,S,1,1,10,52,81+,7,6
18594,0,2325.96,3,1,0,1,S,1,3,12,50,41-50,7,6
16968,0,2325.96,3,1,1,1,M,1,0,10,40,31-40,7,6
13415,0,2325.96,3,1,1,1,S,1,0,10,46,41-50,7,6
17264,0,2325.96,3,1,1,1,M,2,0,10,40,31-40,7,6
18922,0,2326.96,3,1,1,1,S,0,2,11,45,41-50,7,6
17623,0,2326.96,3,1,0,1,M,1,2,10,46,41-50,7,6
25111,0,2145.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24922,0,2145.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24915,0,2145.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
17558,0,1750.47,3,1,1,1,M,2,4,10,76,71-80,7,6
25106,0,2170.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25126,0,2174.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25051,0,2174.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24901,0,2174.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25037,0,2174.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25127,0,2174.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25234,0,2174.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24888,0,2174.9175,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
13454,0,2344.26,3,1,1,0,M,4,0,11,44,41-50,7,6
16983,0,2357.28,3,1,1,1,S,3,2,12,48,41-50,7,6
18817,0,2357.28,3,1,1,1,M,2,3,11,74,71-80,7,6
17552,0,2357.28,3,1,1,1,M,4,1,10,52,81+,7,6
17133,0,2357.28,3,1,1,1,S,1,2,12,55,81+,7,6
17624,0,2357.28,3,1,1,0,S,2,0,11,48,41-50,7,6
16645,0,2357.28,3,1,0,0,S,4,4,10,65,61-70,7,6
18437,0,2359.98,3,1,1,1,S,2,4,11,66,61-70,7,6
16906,0,2359.98,3,1,1,1,M,2,4,10,54,81+,7,6
18881,0,2359.98,3,1,0,1,M,4,4,10,66,61-70,7,6
22800,0,2359.98,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
17544,0,2359.98,3,1,0,1,M,0,2,10,44,41-50,7,6
12090,0,2350.96,3,1,0,0,S,2,3,10,62,61-70,7,6
11040,0,2350.96,3,1,1,1,M,4,0,11,43,41-50,7,6
18398,0,2350.96,3,1,1,1,M,2,2,11,63,61-70,7,6
18432,0,2350.96,3,1,1,0,S,1,0,10,39,31-40,7,6
18785,0,2350.96,3,1,1,0,S,4,0,11,40,31-40,7,6
11062,0,2351.96,3,1,1,1,M,0,1,10,57,81+,7,6
13393,0,2351.96,3,1,1,1,M,1,1,10,53,81+,7,6
18788,0,2351.96,3,1,1,0,S,2,0,11,35,31-40,7,6
19710,0,2351.96,3,1,0,0,S,1,0,12,36,31-40,7,6
17009,0,2351.96,3,1,0,1,M,0,4,10,53,81+,7,6
18547,0,2351.96,3,1,0,1,M,0,1,11,45,41-50,7,6
18971,0,2351.96,3,1,0,0,S,1,0,11,46,41-50,7,6
13217,0,2351.96,3,1,1,0,S,2,2,12,57,81+,7,6
17612,0,2351.96,3,1,1,1,S,2,4,10,61,61-70,7,6
11265,0,2351.96,3,1,0,0,M,2,0,11,36,31-40,7,6
18578,0,2351.96,3,1,0,0,S,2,0,12,42,41-50,7,6
18581,0,2351.96,3,1,1,0,S,2,0,12,34,31-40,7,6
18950,0,2351.96,3,1,1,1,S,2,5,10,37,31-40,7,6
18479,0,2351.96,3,1,0,0,S,1,0,11,39,31-40,7,6
17364,0,2351.96,3,1,0,0,S,4,0,11,43,41-50,7,6
12449,0,2351.96,3,1,0,1,M,2,2,10,61,61-70,7,6
18422,0,2351.96,3,1,1,1,M,0,0,10,47,41-50,7,6
18862,0,2354.47,3,1,1,1,M,0,2,10,48,41-50,7,6
18951,0,2334.97,3,1,1,1,M,0,2,12,44,41-50,7,6
18615,0,2334.97,3,1,0,0,M,4,3,10,63,61-70,7,6
27951,0,2334.97,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
18399,0,2334.97,3,1,1,1,M,2,4,13,50,41-50,7,6
11135,0,2334.97,3,1,1,1,M,2,3,10,63,61-70,7,6
17037,0,2334.97,3,1,1,0,S,3,5,10,69,61-70,7,6
17592,0,2334.97,3,1,0,0,S,2,0,11,39,31-40,7,6
18352,0,2334.98,3,1,1,1,S,2,4,11,70,61-70,7,6
17157,0,2334.98,3,1,1,1,M,0,1,10,43,41-50,7,6
18832,0,2334.98,3,1,1,1,M,2,4,10,68,61-70,7,6
22836,0,2334.98,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
17175,0,2334.98,3,1,1,1,M,2,4,11,50,41-50,7,6
17462,0,2334.98,3,1,0,1,S,2,5,10,48,41-50,7,6
11016,0,2332.28,3,1,0,1,M,1,1,10,52,81+,7,6
13709,0,2332.28,3,1,1,1,M,1,5,11,55,81+,7,6
18428,0,2332.28,3,1,1,1,M,0,1,10,56,81+,7,6
17017,0,2332.28,3,1,1,1,S,4,2,11,58,81+,7,6
12903,0,2332.28,3,1,0,0,S,1,1,13,53,81+,7,6
12017,0,2339.97,3,1,0,1,M,2,2,10,57,81+,7,6
17460,0,2339.97,3,1,0,0,S,1,0,12,43,41-50,7,6
24841,0,2319.26,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
13027,0,2319.26,3,1,0,1,S,2,0,10,39,31-40,7,6
18818,0,2319.26,3,1,1,1,S,2,2,11,57,81+,7,6
17433,0,2341.46,3,1,1,0,M,0,1,10,43,41-50,7,6
18959,0,2341.46,3,1,1,1,S,3,5,11,54,81+,7,6
13710,0,2341.46,3,1,1,0,M,1,0,10,42,41-50,7,6
17135,0,2379.47,3,1,1,1,M,0,1,11,46,41-50,7,6
18566,0,2379.48,3,1,1,0,S,4,3,11,53,81+,7,6
11021,0,2371.96,3,1,0,1,S,1,2,12,43,41-50,7,6
15998,0,2371.96,3,1,1,1,S,1,3,10,40,31-40,7,6
17427,0,2371.96,3,1,1,1,M,3,4,11,51,81+,7,6
17475,0,2370.96,3,1,0,0,S,3,0,12,48,41-50,7,6
17416,0,2370.96,3,1,1,1,M,0,1,10,42,41-50,7,6
11888,0,2376.96,3,1,0,1,M,1,1,11,44,41-50,7,6
16144,0,2376.96,3,1,1,1,M,3,5,11,50,41-50,7,6
17134,0,2376.96,3,1,1,0,M,2,4,10,68,61-70,7,6
13100,0,2376.96,3,1,1,1,S,0,4,11,44,41-50,7,6
11526,0,2376.96,3,1,0,1,S,2,2,12,63,61-70,7,6
17421,0,2376.96,3,1,0,1,S,1,0,10,34,31-40,7,6
16909,0,2376.96,3,1,1,0,M,2,2,13,74,71-80,7,6
11523,0,2376.96,3,1,0,0,S,2,3,10,59,81+,7,6
18838,0,2376.96,3,1,0,1,M,1,1,11,42,41-50,7,6
17141,0,2376.96,3,1,1,1,M,2,3,11,62,61-70,7,6
17453,0,2376.96,3,1,1,1,M,2,0,11,41,41-50,7,6
17594,0,2376.96,3,1,1,1,S,2,3,10,75,71-80,7,6
16869,0,2376.96,3,1,1,1,M,2,2,10,68,61-70,7,6
17536,0,2376.96,3,1,1,1,S,1,0,12,51,81+,7,6
18435,0,2376.96,3,1,1,1,M,2,4,12,66,61-70,7,6
18116,0,2376.96,3,1,1,1,M,2,2,12,56,81+,7,6
13455,0,2349.92,3,1,1,1,S,1,2,11,46,41-50,7,6
27324,0,2364.97,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
22803,0,2364.98,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
18560,0,2366.96,3,1,1,1,S,2,2,12,58,81+,7,6
16908,0,2366.96,3,1,1,0,M,2,4,11,61,61-70,7,6
18849,0,2366.96,3,1,1,1,S,2,2,10,49,41-50,7,6
13878,0,2366.96,3,1,1,0,S,1,0,12,35,31-40,7,6
12081,0,2366.96,3,1,0,1,M,4,3,10,62,61-70,7,6
17399,0,2366.96,3,1,1,0,S,2,5,10,56,81+,7,6
17593,0,2380.47,3,1,0,1,M,0,0,11,46,41-50,7,6
13711,0,2380.47,3,1,0,0,S,0,0,10,45,41-50,7,6
16845,0,2380.47,3,1,1,1,S,2,4,11,51,81+,7,6
18441,0,2380.47,3,1,1,0,M,2,2,10,57,81+,7,6
18067,0,2380.47,3,1,1,0,S,1,1,11,53,81+,7,6
16912,0,2380.47,3,1,1,1,S,2,2,11,65,61-70,7,6
18478,0,2380.47,3,1,0,1,M,3,5,10,47,41-50,7,6
11136,0,2380.47,3,1,1,1,M,0,1,11,45,41-50,7,6
16859,0,2380.47,3,1,1,0,S,2,0,11,37,31-40,7,6
11041,0,2380.47,3,1,1,1,M,0,2,12,44,41-50,7,6
18839,0,2384.97,3,1,1,1,M,2,5,10,71,71-80,7,6
18413,0,2395.96,3,1,1,1,M,1,2,11,47,41-50,7,6
11158,0,2395.96,3,1,1,1,S,0,2,11,65,61-70,7,6
23612,0,2395.96,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
16756,0,2395.96,3,1,1,1,M,0,1,13,43,41-50,7,6
18113,0,2391.96,3,1,1,0,M,2,2,10,57,81+,7,6
24560,0,2404.97,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6
17580,0,2404.97,3,1,1,1,S,2,2,10,60,81+,8,6
13143,0,2404.97,3,1,1,0,S,1,2,13,57,81+,8,6
17535,0,2405.47,3,1,0,1,M,2,5,10,52,81+,8,6
16852,0,2405.47,3,1,1,1,M,1,1,13,54,81+,8,6
18533,0,2405.47,3,1,0,1,M,1,1,10,52,81+,8,6
13391,0,2405.47,3,1,1,1,S,1,0,11,38,31-40,8,6
27866,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
26230,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
29357,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25738,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24770,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24831,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24158,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25618,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25623,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24353,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
28524,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25622,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24796,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24434,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
23667,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
28747,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25407,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24414,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24529,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
28963,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
29478,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25396,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
25334,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24972,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24756,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,6
24345,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6
24764,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6
28446,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6
28206,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6
28208,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6
25681,0,2398.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,6
24153,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24788,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24194,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24680,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24354,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24996,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
25000,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
29360,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24358,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
28549,0,2418.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
17004,0,2418.48,3,1,1,1,M,1,2,13,66,61-70,8,7
24673,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
28415,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
29477,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
27821,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
28742,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24201,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
29468,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
25640,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24190,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
25758,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
28696,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24384,0,2428.05,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24357,0,2443.55,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
27867,0,2443.55,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24343,0,2443.55,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24444,0,2443.55,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24348,0,2443.55,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
26303,0,3321.2596,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
26277,0,3321.2596,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
19057,0,3322.7175,3,1,1,0,M,1,2,11,56,81+,8,7
19034,0,3322.7175,3,1,0,1,S,1,0,12,47,41-50,8,7
18164,0,3330.4175,3,1,1,0,S,2,0,10,40,31-40,8,7
14381,0,3330.4175,3,1,1,1,M,3,3,10,51,81+,8,7
14380,0,3330.4275,3,1,0,0,M,2,5,11,45,41-50,8,7
14116,0,3317.4075,3,1,0,1,S,0,2,10,48,41-50,8,7
23541,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24466,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24467,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
23532,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
23546,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
23311,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
23573,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
23542,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
23523,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
23417,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
23574,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24478,1,3337.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
14433,0,3342.4075,3,1,1,1,M,0,4,10,55,81+,8,7
14477,0,3342.4075,3,1,1,1,M,0,3,11,50,41-50,8,7
14256,0,3342.4075,3,1,1,1,M,0,1,11,56,81+,8,7
26298,0,3340.2596,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
14449,0,3355.4175,3,1,1,0,M,4,4,11,69,61-70,8,7
14471,0,3355.4275,3,1,1,1,M,4,3,11,51,81+,8,7
24457,1,3356.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24485,1,3356.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24465,1,3356.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
24372,1,3356.0425,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
17188,0,3350.4175,3,1,1,1,S,0,2,12,42,41-50,8,7
14115,0,3297.7175,3,1,1,1,M,1,4,10,55,81+,8,7
26295,0,3298.9382,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
26280,0,3298.9382,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
26238,0,3298.9382,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
26300,0,3298.9382,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
13870,1,3282.83,3,1,0,1,S,2,4,10,62,61-70,8,7
13984,1,3282.83,3,1,0,0,S,1,0,11,48,41-50,8,7
13979,1,3282.83,3,1,1,0,S,2,0,12,40,31-40,8,7
16275,1,3282.83,3,1,1,1,S,2,5,11,49,41-50,8,7
13039,1,3282.83,3,1,1,0,M,2,0,11,37,31-40,8,7
29926,1,3288.918,3,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
29547,1,3288.918,3,0,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
26234,0,3292.9382,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
26290,0,3295.2596,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
26305,0,3272.9382,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
13839,1,3242.83,3,1,0,0,S,1,2,10,72,71-80,8,7
16445,1,3242.83,3,1,1,1,S,3,5,13,68,61-70,8,7
20318,0,3241.8996,3,1,0,1,S,2,2,10,78,71-80,8,7
20656,0,3245.8996,3,1,0,1,M,2,2,12,57,81+,8,7
20863,1,3261.33,3,1,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,7
20712,1,3261.33,3,1,0,1,S,2,2,11,58,81+,8,7
13800,1,3262.83,3,1,0,1,S,2,2,11,44,41-50,8,7
13812,1,3262.83,3,1,0,1,S,2,0,10,43,41-50,8,7
16405,1,3262.83,3,1,0,0,M,2,2,13,56,81+,8,7
14169,1,3262.83,3,1,1,0,S,2,0,10,43,41-50,8,7
14779,1,3262.83,3,1,1,0,S,2,0,10,38,31-40,8,7
16945,1,3262.83,3,1,1,1,S,2,0,10,40,31-40,8,7
17966,1,3262.83,3,1,1,1,S,3,5,12,68,61-70,8,7
16512,1,3262.83,3,1,1,1,M,1,2,10,63,61-70,8,7
13801,1,3262.83,3,1,0,0,S,1,1,11,52,81+,8,7
17828,1,3262.83,3,1,0,0,S,2,0,11,34,31-40,8,7
20373,0,3226.8996,3,1,1,1,M,0,1,12,35,31-40,8,7
20350,0,3226.8996,3,1,1,1,M,0,2,10,44,41-50,8,7
